course_id,name,description,duration,rating,price,skills,course_type_specialization,difficulty_advanced,difficulty_beginner,difficulty_intermediate,school_name_unknown,program_type_unknown,field_unknown,major_unknown,department_unknown,expertise_unknown,subject_Arts and Humanities,subject_Business,subject_Computer Science,subject_DataScience,subject_Health,subject_Information Technology,subject_Math and Logic,subject_Personal Development,subject_Physical Science and Engineering,subject_Social Sciences,platform_unknown
169,battery stateofcharge soc estimation,implement stateofcharge soc estimator lithiumion battery cell,-0.15234032284175747,0.0,-0.2967418445758224,['how to implement state-of-charge ( soc ) estimator for lithium-ion battery cell'],1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
170,coding for designer manager and entrepreneur specialization,take application design translate functioning web application using html cs javascripthow evaluate alternative approach coding implementationshow work coding issue analytical debugging techniqueshow relate experience challenge decision faced individual developer development team,0.10769599276020433,0.0,-0.2967418445758224,"['web design', 'html', 'coding', 'javascript', 'cascading style sheet ( cs )']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
171,health behavior change from evidence to action,identify social behavioral psychological factor influence health health careinform clinical care public health program health policy result empirical studiesutilize best practice clinical psychology public health make informed health decision optimize health behaviorsapply theory method research result social behavioral science public health practice policy,-0.39237384493587607,0.0,-0.2967418445758224,"['health practice', 'health psychology', 'mental health', 'public health', 'behavioral psychology']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
172,google chat,describe send message manage google chatstreamline workflow collaboration capability among virtual team using space google chatdescribe use apps available google chatsolve business challenge using google chat,-0.6524101605378378,0.0,0.7676521608877656,"['communication', 'spreadsheet software', 'collaboration']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
173,construction management specialization,major construction management fundamental key project scheduling technique type cost estimate monitoring project cash flow,0.9078077330739329,0.0,-0.2967418445758224,"['schedule', 'finance', 'cost control', 'real estate finance', 'cost estimate']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
174,supply chain management for ecommerce,grasp essential element significance supply chain ecommerce emphasizing role business success recognize common challenge ecommerce supply chain landscape apply actionable strategy address effectively strategize achieve equilibrium efficiency resilience understanding nuance global local supply chain analyze data optimize supply chain operation make informed decision improved ecommerce performance,-0.5924017800143082,0.0,-0.2967418445758224,"['sustainability', 'logistics', 'fulfillment', 'mathematical optimization', 'automation']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
175,user experience research and design specialization,understand basic ux design ux research use appropriate ux research approach inform design decision design complete product taking initial concept interactive prototype,0.9078077330739329,0.0,2.7272575456833605,"['usability testing', 'user experience ( ux )', 'prototyping', 'ux research', 'user experience ( ux )']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
176,ibm it project manager professional certificate,master uptodate practical skill tool project manager use daily roleslearn agile concept adaptive planning iterative development continuous improvement leading early delivery high customer valuetrack manage project including addressing difficult client situation activity shift throughout project management lifecycleapply new skill realworld project handson lab,2.5080312137013903,0.0,-0.2967418445758224,"['project management', 'scrum master', 'risk management', 'communication', 'information technology', 'leadership', 'agile']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
177,aws cloud solution architect professional certificate,make informed decision apply key aws service compute storage database networking monitoring securitydesign architectural solution whether designing cost performance andor operational excellence address common business challengescreate operate data lake secure scalable way ingest organize data data lake optimize performance costsprepare certification exam identify strength gap domain area build strategy identifying incorrect response,0.9078077330739329,0.0,-0.2967418445758224,"['data lake', 'aws management console', 'aws certification preparation', 'cloud architecture', 'architecting on aws']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
178,educating deaf child becoming an empowered teacher,importance deaf culturecommunity need languagerich environment help deaf child academically emotionally sociallythe accommodation modification apply create accessible learning experience deaf child,-0.39237384493587607,0.0,-0.2967418445758224,"['deaf culture and community', 'language-rich environment', 'empowered teacher', 'accommodation and modification']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
179,design thinking insight to inspiration,navigate design thinking process tackle humancentered problemhow craft effective research planhow draw key insight design process arrive ideal solution,-0.4323794319515625,0.0,-0.2967418445758224,"['strategic thinking', 'innovation', 'innovation management', 'design thinking']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
180,music business specialization,navigate music business independent artist including network leverage social medium launch crowdfunding campaigndiscuss music business function including various role within business contract agreement artist make moneydiscuss exclusive right granted copyright law explain leverage right creator leverage skill used musicianship become effective entrepreneur,0.10769599276020433,0.0,-0.2967418445758224,"['music', 'copyright', 'business', 'social medium', 'entrepreneurship']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
181,scrum master specialization,master uptodate concept tool principle language scrum master use regularlyapply new scrum master skill realworld projectsbuild portfolio project showcase scrum master skill employerstake practice exam designed prepare csm certification exam scrum alliance,0.02768481872883147,0.0,-0.2967418445758224,"['project management', 'scrum master', 'risk management', 'communication', 'scrum']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
182,python data structure,explain principle data structure usedcreate program able read write data filesstore data keyvalue pair using python dictionariesaccomplish multistep task like sorting looping using tuples,-0.3123626709045032,0.0,-0.2967418445758224,"['python syntax and semantics', 'data structure', 'tuple', 'python programming']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
183,investment management with python and machine learning specialization,write custom python code use existing python library build analyse efficient portfolio strategieswrite custom python code use existing python library estimate risk return parameter build better diversified portfolioslearn principle supervised unsupervised machine learning technique financial data set gain understanding advanced data analytics methodology quantitative modelling applied alternative data investment decision,0.9078077330739329,0.0,-0.2967418445758224,"['risk management', 'portfolio construction and analysis', 'python programming skill', 'portfolio optimization', 'implementation of data science technique in investment decision']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
184,realworld product management specialization,elite pm work backward customer using persona interview journey prds prfaqs mpvs market sizing competitive analyseshow elite pm show success using velocity kpis okrs north star abn test np csat ce cohort analysis ltv pricing financialslead work customer engineer designer data scientist ai ml practice technical skill asked amazon google microsoftace pm interview train using real pm interview question using app practice hundred asked amazon google facebook microsoft,0.10769599276020433,0.0,1.718884277349435,"['product management', 'technology leadership', 'real-world assignment', 'real-world example', 'pm interviewing']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
185,google ad for beginner,create google ad account set first campaign structurecreate ad group keyword research set audience targeting write adslearn use tool setting available optimize campaign make profitable,-0.6524101605378378,0.0,-0.2967418445758224,"['keyword research', 'marketing', 'digital marketing', 'ppc advertising', 'paid search advertising']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
186,groundwork for success in sale development,confidently articulate purpose power sdr role tech industryeffectively select strategy tool developing winning professional mindsetjustify strategy time management prioritization yield result personal professional lifecompose plan taking responsibility physical mental emotional spiritual wellbeing within personal professional relationship,-0.29235987739666,0.0,-0.2967418445758224,"['sale', 'time management', 'sale development', 'teamwork']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
187,ibm data analytics with excel and professional certificate,master uptodate practical skill knowledge data analyst use daily roleslearn perform data analysis including data preparation statistical analysis predictive modeling using studio jupyterutilize excel spreadsheet perform variety data analysis task like data wrangling using pivot table data mining creating chartscommunicate data finding using various data visualization technique including chart plot interactive dashboard cognos shiny,1.7079194733876615,0.0,-0.2967418445758224,"['data visualization ( dataviz )', 'data science', 'spreadsheet', 'data analysis', 'microsoft excel', 'ibm cognos analytics', 'relational database ( rdbms )', 'dashboard', 'data visualization', 'r programming', 'pivot table']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
188,introduction to programming for data science,manipulate primitive data type programming language using rstudio jupyter notebookscontrol program flow condition loop write function perform character string operation write regular expression handle error construct manipulate data structure including vector factor list data framesread write save data file scrape web page using,-0.4923878124750921,0.0,-0.2967418445758224,"['data science', 'r programming']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
189,decision making how to choose the right problem to solve,evaluate personal skill problem solving describe problem exist wider contextsdevelop idea approach real life problem explore method minimise risk turn idea plansexplain importance wider impact proposing solution produce plan persuades others solution work,-0.4923878124750921,0.0,-0.2967418445758224,"['decision-making', 'professional development', 'problem solving', 'career development', 'swot analysis']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
190,google it automation with python professional certificate,automate task writing python scriptsuse git github version controlmanage resource scale physical machine virtual machine cloud analyze realworld problem implement appropriate strategy solve problem,4.108254694328847,0.0,-0.2967418445758224,"['configuration management', 'python programming', 'using version control', 'troubleshooting & debugging', 'automation']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
191,deep learning in electronic health record cdss,train deep learning architecture multilayer perceptron convolutional neural network recurrent neural network classificationvalidate compare different machine learning algorithmspreprocess electronic health record represent timeseries dataimputation strategy data encoding,-0.0723291488103846,0.0,-0.2967418445758224,"['recurrent neural network', 'convolutional neural network', 'data encoding and autoencoders', 'preprocessing of ehr and imputation', 'deep learning and validation']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
192,the foundation of cybersecurity,define key concept terminology cybersecuritydescribe key threat cybersecuritydefine strategy identify remediate vulnerability information asset give example systemic component including personnel necessary effective cybersecurity program,-0.5323933994907786,0.0,-0.2967418445758224,"['cybersecurity terminology', 'cybersecurity program element', 'security vulnerability and treatment', 'threat to cybersecurity']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
193,generative adversarial network gans specialization,understand gan component build basic gans using pytorch advanced dcgans using convolutional layer control gan build conditional gancompare generative model use fid method assess gan fidelity diversity learn detect bias gan implement stylegan techniquesuse gans data augmentation privacy preservation survey gans application examine build cyclegan image translation,0.9078077330739329,0.0,-0.2967418445758224,"['glossary of computer graphic', 'generator', 'image-to-image translation', 'generative adversarial network', 'discriminator']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
194,medical billing and coding fundamental specialization,gain understanding expectation allied healthcare professional workplaceanalyze understand medical terminologydescribe phase revenue cyclegain understanding basic insurance terminology,0.10769599276020433,0.0,-0.2967418445758224,"['medical ethic', 'payment processing', 'medical language', 'emotional strength', 'professional communication', 'human anatomy', 'medical coding', 'patient interaction', 'medical billing', 'insurance verification', 'medical terminology', 'understanding revenue']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
